state_name,district_name,block_tehsil_name,village_name,s_no_of_scheme,ref_scheme_type_surface_flow_name,ref_scheme_type_surface_lift_name,ref_scheme_owner_name,total_owners_holding,ref_scheme_owner_social_status_name,gender_name,commissioning_period_display,scheme_construction_cost,scheme_machinery_cost,scheme_maintainence_cost,finance_source_name,finance_source_name2,construction_subsidy,machinery_subsidy,scheme_status_name,not_in_use_years,scheme_status_reason_temporarily_name,scheme_status_reason_permanently_name,water_distribution_method_name,lifting_device_type_name,lifting_device_enrgy_source_name,horse_power_of_lifting_device,pump_operating_days_kharif_season,pump_operating_days_rabi_season,pump_operating_days_perennial_season,pump_operating_days_other_season,avg_pumping_per_day_kharif_season,avg_pumping_per_day_rabi_season,avg_pumping_per_day_perennial_season,avg_pumping_per_day_other_season,ref_selection_id_located_in_major_medium_scheme_name,command_area_name,ref_reason_command_area_name,ref_scheme_recharge_of_ground_water_name,culturable_command_area,ipc_kharif_season,ipc_rabi_season,ipc_perennial_season,ipc_other_season,ipc_total,ipu_kharif_season,ipu_rabi_season,ipu_perennial_season,ipu_other_season,ipu_total,ref_selection_id_under_utilisation_name,ref_reason_for_under_utilisation_name,scheme_designed_storage,ref_filled_up_storage_name,ref_filled_up_storage_space_name,villages_covered,s_no_scheme_within_village_in_water_body,total_no_of_schemes_in_village_above_water_body
UTTARAKHAND,PITHORGARH,BIN,IGYAR,5,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,40000,0,NA,NA,200000,40000,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Others,Others,4.5,35,30,10,10,8,8,8,8,Yes,NA,NA,No,6,6,6,0,0.9,12.9,3.6,2.2,0,0.2,6,Yes,Less discharge in the well,NA,NA,NA,1,NA,NA
UTTARAKHAND,UDHAM SINGH NAGAR,RUDRAPUR,GANESHPUR,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,35000,15000,1250,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,40,40,20,20,15,15,10,10,Yes,NA,NA,No,45,30,30,15,2,77,30,30,15,2,77,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,BUTOL GAON,2,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,99000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,1.5,48,20,1,1,8,1,1,1,Yes,NA,NA,No,12,8,4,0,0,12,8,4,0,0,12,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,JAWARI,2,NA,Others,Panchayat Owned,NA,NA,NA,Up to 2013-2014,99000,0,0,NA,NA,0,0,Permanently Not in use,3,NA,Due to other reasons,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,12,11,9,0,0,20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,DHARKOT,5,NA,On-River,Govt. Owned,NA,NA,NA,During 2014-2015,64720,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Electric,2,18,15,10,10,6,5,1,1,Yes,NA,NA,No,56,44.8,39.2,0,0,84,44.8,39.2,0,0,84,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,RUDARPRAYAG,AUGUSTYAMUNI,JAYKANDI,2,NA,On-Stream,Panchayat Owned,NA,NA,NA,Up to 2013-2014,45000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,2,30,60,1,1,8,8,1,1,Yes,NA,NA,No,8,7.6,6.3,0,0,13.9,4,3,0,0,7,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,SINTOLI,2,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,80000,0,0,NA,NA,2,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (unlined / Kutcha),Others,Others,4,45,40,0,20,8,6,1,5,Yes,NA,NA,No,6,4.2,3.6,0,1,8.8,3.6,3,0,1,7.6,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,SINCHOURA,8,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,0,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Others,4,0,0,0,0,NA,NA,NA,NA,Yes,NA,NA,No,6,4.2,3.6,0,0,7.8,3,2.8,0,0,5.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,SINTOLI,1,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,25000,0,NA,NA,2,0,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (unlined / Kutcha),Others,Others,6,45,30,0,25,8,6,1,5,Yes,NA,NA,No,5,3.5,3,0,0,6.5,3,2.5,0,0,5.5,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,DASHOLI,BHADAKOLI,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0,45,20,10,10,9,8,8,8,Yes,NA,NA,No,8.5,8,5,0.5,3,16.5,8,4.5,0.5,3,16,No,NA,NA,NA,NA,1,1,2
UTTARAKHAND,CHAMOLI,DASHOLI,MAITHANA,6,NA,On-Stream,Panchayat Owned,NA,NA,NA,Up to 2013-2014,1600000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,5,8,8,8,8,8,8,8,8,Yes,NA,NA,No,8,6,6,2,2,16,6,6,2,2,16,No,NA,NA,NA,NA,1,3,3
UTTARAKHAND,PITHORGARH,BIN,SILPATA,1,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,40000,0,NA,NA,200000,40000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,3.5,50,40,5,3,6,5,1,3,Yes,NA,NA,No,6,3.6,4.2,0,1.2,9,3,3.6,0,0.6,7.2,Yes,Any other reason,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,DASHOLI,BHADAKOLI,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0,45,25,12,15,9,8,8,7,Yes,NA,NA,No,5,4,4,0,0,8,4,3.5,0,0,7.5,No,NA,NA,NA,NA,1,2,2
UTTARAKHAND,PITHORGARH,BIN,SILPATA,2,NA,On-drain/canal,Panchayat Owned,NA,NA,NA,Up to 2013-2014,100000,40000,0,NA,NA,100000,40000,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5.8,50,40,2,10,6,5,2,3,Yes,NA,NA,No,6,6,6,0,4,16,2,1.5,0,0.8,4.3,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,UDHAM SINGH NAGAR,RUDRAPUR,KHAMIYA NO. 2,2,NA,Others,Owned by individual farmer,1,Others,Male,Up to 2013-2014,32500,15000,1250,Own savings,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,20,20,22,20,8,8,10,10,Yes,NA,NA,No,1,0.4,0.4,0.2,0,1,0.4,0.4,0.2,0,1,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,UDHAM SINGH NAGAR,RUDRAPUR,KHAMIYA NO. 2,1,NA,On-River,Owned by individual farmer,2,OBC,Male,Up to 2013-2014,28500,15000,1250,Others,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (unlined / Kutcha),Submersible pump,Electric,5,22,22,18,15,8,8,10,10,Yes,NA,NA,No,1.6,0.6,0.6,1,0,2.2,0.6,0.6,1,0,2.2,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,MUNAKOT,GADGAON LAGGA MAICHALI,3,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,175000,150000,0,NA,NA,175000,150000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,4,20,15,10,10,6,4,2,2,Yes,NA,NA,No,8,5,2,0,1,8,4.8,2,0,1,7.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,MUNAKOT,GADGAON LAGGA MAICHALI,2,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,190000,150000,0,NA,NA,190000,150000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,4,15,12,8,10,5,4,2,2,Yes,NA,NA,No,6,4.3,0.7,0,1,6,4.3,0.6,0,0.9,5.8,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,NAIKANA,10,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,49500,89000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,9,120,80,40,20,6,4,2,1,Yes,NA,NA,No,18,10,10,4,4,28,10,8,4,0,22,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,NAIKANA,11,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,49850,68500,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,120,80,40,10,6,4,2,1,Yes,NA,NA,No,12,8,4,2,10,24,8,4,2,10,24,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,NAIKANA,13,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,79800,68900,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,120,60,40,20,6,4,2,1,Yes,NA,NA,No,12,4,4,2,8,18,4,4,2,5,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,NATHUWAKHAN,12,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,98740,89604,0,NA,NA,0,0,Temporarily Not in use,2,Any other reason,NA,Surface pipe,Others,Others,0.5,120,60,40,20,6,4,2,1,Yes,NA,NA,No,12,6,5,2,6,19,6,5,2,2,15,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,DASHOLI,DEWALDHAR,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,8,45,25,13,12,8,8,7,7,Yes,NA,NA,No,7,6,6,0,0,12,6,6,0,0,12,No,NA,NA,NA,NA,1,1,1
UTTARAKHAND,NANITAL,RAMGARH,NATHUWAKHAN,10,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,48900,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,120,60,40,20,6,4,2,1,Yes,NA,NA,No,12,8,4,2,5,19,8,4,2,1.2,15.2,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,DASHOLI,KOTESHWAR,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,9,45,25,15,15,8,8,8,6,Yes,NA,NA,No,8,6,6,0,0,12,6,6,0,0,12,No,NA,NA,NA,NA,1,1,1
UTTARAKHAND,PAURI,DUGADDA,MUSKHET,3,NA,On Tanks/Ponds/Reservoirs/check dams,Owned by Group of farmers,NA,NA,NA,Up to 2013-2014,65000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,0,0,9,8,NA,NA,Yes,NA,NA,No,50,25,45,0,0,70,25,45,0,0,70,No,NA,10,Upto 3/4,Usually filled up,1,0,0
UTTARAKHAND,PAURI,DUGADDA,MUSKHET,4,NA,On Tanks/Ponds/Reservoirs/check dams,Panchayat Owned,NA,NA,NA,Up to 2013-2014,30000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,0,0,6,7,NA,NA,Yes,NA,NA,No,2,1,1,0,0,2,1,1,0,0,2,No,NA,1,Nil/Negligible filled up,Never filled up,1,0,0
UTTARAKHAND,PAURI,DUGADDA,MUSKHET,5,NA,On Tanks/Ponds/Reservoirs/check dams,Govt. Owned,NA,NA,NA,Up to 2013-2014,65000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,0,0,8,9,NA,NA,Yes,NA,NA,No,5,2.5,2.5,0,0,5,2.5,2.5,0,0,5,No,NA,1,Nil/Negligible filled up,Rarely filled up,1,0,0
UTTARAKHAND,NANITAL,OKHALKANDA,TUSHRAD,8,NA,On-drain/canal,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,200000,0,NA,NA,200000,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,5,30,25,8,6,5,5,1,5,Yes,NA,NA,No,1.5,1.5,1.5,0,1.5,4.5,1.5,1.5,0,1.5,4.5,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BERINAAG,KHANTARI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,90000,0,NA,NA,200000,90000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Others,4.5,26,24,18,15,3,3,2,1,Yes,NA,NA,No,12,7.2,8.4,0,2.4,18,6,7.2,0,1.2,14.4,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,PANDA,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,320000,80000,0,NA,NA,320000,80000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,24,20,9,5,4,3,1,1,Yes,NA,NA,No,8,4.8,5.6,0,1.6,12,4,4.8,0,0.8,9.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,SINTOLI,10,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,300000,30000,0,NA,NA,300000,30000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,35,30,14,11,7,6,4,2,Yes,NA,NA,No,8,4.8,5.6,0,1.6,12,4,4.8,0,0.8,9.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,BUDALI,10,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,430000,70000,0,NA,NA,430000,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,28,24,19,17,4,5,3,4,Yes,NA,NA,No,10,6,7,0,2,15,5,6,0,1,12,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,KUSOLI,2,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,150000,0,NA,NA,0,30000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,4.5,45,40,15,18,8,8,8,8,Yes,NA,NA,No,6,4.8,5.6,0,1.6,12,4,4.8,0,0.8,9.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,BHURMUNI,5,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,80000,0,NA,NA,200000,80000,In-Use,NA,NA,NA,Other,Others,Others,8,45,30,0,20,8,6,1,2,Yes,NA,NA,No,7,4.2,4.9,0,1.4,10.5,4,4.3,0,1,9.3,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,NAKOT,2,NA,On-Stream,Govt. Owned,NA,NA,NA,During 2014-2015,300000,150000,0,NA,NA,300000,150000,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,60,30,10,10,9,7,6,6,Yes,NA,NA,No,6,3.6,4.2,0,1.2,9,3,3.6,0,0.6,7.2,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,NAINI MAHAR,7,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,300000,200000,0,NA,NA,300000,200000,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,22,18,8,10,5,5,2,2,Yes,NA,NA,No,6,4.2,4.9,0,1.4,10.5,3.5,4.2,0,0.7,8.4,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,SINCHOURA,9,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,85000,0,NA,NA,200000,85000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,27,21,8,6,7,7,4,4,Yes,NA,NA,No,6,4.8,5.6,0,1.6,12,4,4.8,0,0.8,9.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BIN,TAKARI,4,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,400000,40000,0,NA,NA,400000,40000,Temporarily Not in use,2,Any other reason,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,35,40,20,30,8,8,10,5,Yes,NA,NA,No,8,4.8,5.6,0,1.6,12,4,4.8,0,0.8,9.6,NA,NA,NA,NA,NA,2,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,POKHARI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,485000,28000,0,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Others,Others,0.5,160,50,20,10,6,3,2,2,Yes,NA,NA,No,12,8,4,2,5,19,8,4,2,1,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,PAGRADI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,45000,25000,0,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Others,Others,0.5,130,70,20,20,6,4,3,2,Yes,NA,NA,No,12,10,6,2,0.6,18.6,10,2,2,0.6,14.6,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BERINAAG,AAMHAT,2,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,800000,200000,0,NA,NA,800000,200000,Temporarily Not in use,2,Mechanical break down,NA,Surface pipe, Centrifugal Pump,Others,10,45,42,15,15,6,6,4,4,Yes,NA,NA,No,12,6.25,3.75,1.25,1.05,12.3,2,1,0.5,0.5,4,NA,NA,NA,NA,NA,2,NA,NA
UTTARAKHAND,PITHORGARH,BERINAAG,JAGTHALI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,65000,188000,0,NA,NA,65000,18800,Temporarily Not in use,2,Any other reason,NA,Surface pipe, Centrifugal Pump,Others,4.5,8,10,5,5,2,2,1,1,Yes,NA,NA,No,6,3.6,4.2,0,1.2,9,1,1.1,0,0.3,2.4,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,BERINAAG,BAMRET BHAKUNDA,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,150000,0,NA,NA,200000,150000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,5,40,35,18,15,8,7,4,4,Yes,NA,NA,No,6,6,6,0,0,12,4.5,2.5,0,0,7,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,NARAINBAGAR,ALI,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Others,Others,9,45,30,20,20,9,7,8,6,Yes,NA,NA,No,6,5.4,5.6,0,0,11,2,1.5,0,0,3.5,No,NA,NA,NA,NA,1,1,3
UTTARAKHAND,UDHAM SINGH NAGAR,RUDRAPUR,PRATAP PUR,2,NA,Others,Govt. Owned,NA,NA,NA,Up to 2013-2014,32500,12500,1250,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,4,20,18,22,15,12,10,9,12,Yes,NA,NA,No,5,5,5,0,3,13,5,5,0,3,13,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PITHORGARH,GANGOLIHAT,SIMALTA,1,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,126000,0,NA,NA,200000,126000,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca), Centrifugal Pump,Others,4.8,38,43,12,12,6,4,3,3,Yes,NA,NA,No,12,7.2,8.4,0,2.4,18,6,7.2,0,1.2,14.4,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,CHAMOLI,DEWAL,MELKHET,1,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,1350000,0,0,NA,NA,0,0,Temporarily Not in use,2,Breakdown of channels,NA,Surface pipe,Others,Others,9,45,25,15,10,8,7,6,5,Yes,NA,NA,No,5,3.4,3.1,0,0,6.5,3.2,2.9,0,0,6.1,NA,NA,NA,NA,NA,1,1,3
UTTARAKHAND,CHAMOLI,DEWAL,PURNA,3,NA,On-Stream,Govt. Owned,NA,NA,NA,Up to 2013-2014,1500000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe, Centrifugal Pump,Electric,8,30,30,15,10,8,8,4,4,Yes,NA,NA,No,14,9,9,0,0,18,6,5.5,0,0,11.5,No,NA,NA,NA,NA,1,1,1
UTTARAKHAND,PAURI,DUGADDA,DHARIYALSAE,2,NA,On Tanks/Ponds/Reservoirs/check dams,Govt. Owned,NA,NA,NA,Up to 2013-2014,65000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,0,0,9,8,NA,NA,Yes,NA,NA,No,50,25,45,0,0,70,25,45,0,0,70,No,NA,20,Upto 3/4,Usually filled up,1,0,0
UTTARAKHAND,PAURI,DUGADDA,DHARIYALSAE,1,NA,On Tanks/Ponds/Reservoirs/check dams,Govt. Owned,NA,NA,NA,Up to 2013-2014,65000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,8,5,7,8,2,1,Yes,NA,NA,No,50,30,35,5,5,75,30,35,5,5,75,No,NA,10,Upto 3/4,Usually filled up,1,0,0
UTTARAKHAND,NANITAL,RAMNAGAR,LALPUR MOTI,3,NA,On-River,Panchayat Owned,NA,NA,NA,Up to 2013-2014,200000,135000,0,NA,NA,0,0,In-Use,NA,NA,NA,Open Water Channel (lined / Pucca),Submersible pump,Electric,10,60,60,60,60,8,8,8,8,Yes,NA,NA,No,25,16,16,0,6.75,38.75,13,13,0,5,31,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,PICHHALTANA,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,44880,25000,25000,NA,NA,0,0,In-Use,NA,NA,NA,Under ground pipe,Others,Others,0.5,120,80,40,10,6,4,2,2,Yes,NA,NA,No,12,6,4,4,5,19,6,4,3,2,15,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,PAURI,DUGADDA,DHARIYALSAE,3,NA,On Tanks/Ponds/Reservoirs/check dams,Panchayat Owned,NA,NA,NA,Up to 2013-2014,65000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,0,0,8,9,NA,NA,Yes,NA,NA,No,30,15,25,0,0,40,15,25,0,0,40,No,NA,15,Upto 3/4,Usually filled up,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,JHUTIYA,11,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,80,70,60,20,6,5,3,2,Yes,NA,NA,No,12,5,5,2,7,19,5,5,2,4,16,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,JHUTIYA,10,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,198500,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,80,60,50,20,6,4,3,2,Yes,NA,NA,No,6,5,3,1,5,14,5,3,1,3,12,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,JHUTIYA,12,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,Permanently Not in use,5,NA,Due to sinking,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Yes,NA,NA,No,4,2,1.5,1.5,1.2,6.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,LODH,2,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,29850,20000,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Others,Others,0.5,85,60,30,20,6,4,3,1,Yes,NA,NA,No,8,4,2.5,1.5,4.5,12.5,4,2.5,1.5,2,10,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,LODH,3,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,60,45,30,10,6,4,2,1,Yes,NA,NA,No,4,2,1.2,0.8,2.2,6.2,2,1.2,0.8,1,5,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,CHHIMI MATELA,21,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,80,40,20,10,6,4,5,2,Yes,NA,NA,No,12,6,4,3,5.6,18.6,6,4,3,1.88,14.88,No,NA,NA,NA,NA,1,NA,NA
UTTARAKHAND,NANITAL,RAMGARH,SATBUNGA,35,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,80,50,40,20,5,4,3,2,Yes,NA,NA,No,10,6,3,2,4.5,15.5,6,3,2,1.5,12.5,No,NA,NA,NA,NA,14,NA,NA
UTTARAKHAND,PAURI,DUGADDA,DHARIYALSAE,4,NA,On Tanks/Ponds/Reservoirs/check dams,Govt. Owned,NA,NA,NA,Up to 2013-2014,56000,0,0,NA,NA,0,0,In-Use,NA,NA,NA,Other,Submersible pump,Electric,10,10,10,0,0,6,7,NA,NA,Yes,NA,NA,No,3,1.6,1.4,0,0,3,1.6,1.4,0,0,3,No,NA,15,Upto 3/4,Usually filled up,1,0,0
UTTARAKHAND,NANITAL,RAMGARH,NAIKANA,12,NA,On-River,Govt. Owned,NA,NA,NA,Up to 2013-2014,200000,195000,0,NA,NA,0,0,In-Use,NA,NA,NA,Surface pipe,Others,Others,0.5,120,80,60,20,6,4,2,1,Yes,NA,NA,No,12,8,4,2,10,24,8,4,2,10,24,No,NA,NA,NA,NA,1,NA,NA
